Inland;Gewerkschaft, Wirtschafts- und Arbeiterkammer sauer auf Vizekanzler: Man sei nicht Teil des Problems, sondern der Lösung. Wien – Die Tonalität war ungewöhnlich. Vor allem für einen Politiker, der fast 30 Jahre lang in der Wirtschaftskammer tätig war. Die Sozialpartnerschaft müsse sich komplett ändern, deponierte ÖVP-Chef und Wirtschaftsminister Reinhold Mitterlehner im Kurier. Deren altbekannte Rituale brauche man nicht mehr, Arbeitgeber- und Arbeitnehmervertreter würden zu sehr darauf schauen, was sie der eigenen Klientel gerade günstig verkaufen können, zum Teil fehle der Praxisbezug, und daher wolle die Regierung nun mehr auf andere Experten hören, sagte Mitterlehner. Keine Klientelpolitik Bei den Angesprochenen kam die Kritik am Sonntag nicht gut an. Wenn er sich nicht auf unsere Vorschläge verlassen will, soll er selber welche machen, deponierte Mitterlehners früherer Chef, Wirtschaftskammerpräsident Christoph Leitl, im Gespräch mit dem STANDARD. Den Vorwurf der Klientelpolitik, wonach die Arbeitgeber immer nur ein Riesenpaket an Maßnahmen und Steuererleichterungen fordern würden, ohne deren Gegenfinanzierung darzustellen, will Leitl so nicht stehen lassen: Wir schauen immer auf den Standort, nicht auf die Klientel. Und: Die Sozialpartnerschaft ist nicht perfekt, aber sie funktioniert. Das würden gemeinsam von Arbeitgebern und Arbeitnehmern ausgearbeitete Konzepte in den Bereichen Bildung, Pensionen, Migration und Wachstum belegen. Wir haben Lösungen vorgelegt, ganz ohne altbekannte Rituale. Die Konzepte seien aber nicht umgesetzt worden. Den Stillstand im letzten Jahrzehnt hat die Regierung zu verantworten. Verschnupft reagierte auch Arbeiterkammer-Präsident Rudolf Kaske. Wir sind Teil der Lösung, nicht Teil des Problems, ließ er den ÖVP-Chef wissen. Derartige untergriffige Argumentation schadet der Beziehung. Auch er betonte, die Sozialpartner hätten stets Lösungsvorschläge gemacht, aber die Regierung ist stets säumig geblieben. Zuletzt habe man beim Thema Arbeitsmarkt und Asyl ein konkretes Konzept vorgelegt, aber: Bis heute hat die Regierung nicht einmal geantwortet, beklagte sich Kaske. Kein Verständnis hat er auch für die Mitterlehner-Aussage, wonach die Arbeitnehmer ständig neue Schutzbestimmungen fordern würden. Wann immer die Interessen unserer Mitglieder betroffen sind, werden wir uns zu Wort melden, weil das auch unser Auftrag ist, so Kaske. An uns noch nie gescheitert Für den ÖGB reagierte am Sonntag Vizepräsidentin Renate Anderl. Gerade in schwierigen Zeiten solle das Gespräch mit den Sozialpartnern gesucht werden, appellierte sie in Richtung Mitterlehner. An diesen seien gute Lösungen jedenfalls noch nie gescheitert. Anderl: Die Aufforderung zur ,Umorientierung der Sozialpartner entbehrt daher jeder Grundlage. Erste Aussagen des neuen Kanzlers und designierten SPÖ-Chefs Christian Kern deuten freilich ebenfalls darauf hin, dass sich die Regierung etwas von den Sozialpartnern emanzipieren will. Er sprach wiederholt davon, man wolle auf breiter Basis Experten und auch die Opposition in Entscheidungsfindungsprozesse einbinden. Explizit sozialpartnerkritische Aussagen gab es von Kern, der auch als ÖBB-Chef dafür bekannt war, gut mit der Eisenbahnergewerkschaft zu können, bis jetzt aber nicht. In der Wiener Zeitung sagte er zuletzt: Die Sozialpartnerschaft ist wichtig in Österreich, es kommt aber darauf an, welche Entscheidungen den Prozessen folgen. Und eines ist auch klar: Gesetze müssen im Parlament beschlossen werden.
International;Gegner der Loslösung von Spanien rund drei Monate vor Neuwahlen fast zehn Punkte vor Befürworten. Barcelona – Nur wenige Monate vor den plebiszitären Neuwahlen in Katalonien nimmt der Zuspruch für eine Loslösung der Region vom restlichen Spanien ab. Laut einer am Freitag veröffentlichten Umfrage des katalanischen Meinungsforschungsinstituts (CEO) sprechen sich nur noch 42,9 Prozent der Katalanen für die Unabhängigkeit aus. 50 Prozent hingegen ist für den Verbleib bei Spanien. Kataloniens separatistischer Ministerpräsident Artur Mas (CiU) hat für den 27. September plebiszitäre Neuwahlen angesetzt, bei denen die knapp fünf Millionen wahlberechtigten Katalanen indirekt über die Unabhängigkeit der nordöstlichen Region abstimmen sollen, in dem sie separatistischen oder nicht-separatistischen Parteien ihre Stimme geben. Die Regionalwahlen sollen das Unabhängigkeitsreferendum ersetzten, welches eigentlich am 9. November 2014 hätte stattfinden sollen, das aber im letzten Moment vom spanischen Verfassungsgericht als illegal verboten wurde. Laut der Umfrage nahm auch die direkte Unterstützung der separatistischen Parteien ab. Artur Mas bürgerliche Nationalisten (CiU) sowie die radikale, linksrepublikanische Separatistenpartei Esquerra Republicana (ERC) kommen demnach nur noch auf jeweils 13,3 Prozent der Stimmen. Bei den vergangenen Kommunalwahlen im Mai rutschte CiU bereits um sechs Punkte auf 21,5 Prozent ab. ERC hingegen steigerte sich im Vergleich zu den Kommunalwahlen vor vier Jahren um mehr als sieben Punkte auf 16,4 Prozent der Stimmen. Kurz vor den Regionalwahlen verzeichnen beide sich für die Unabhängigkeit einsetzenden Parteien allerdings Verluste. Die neue linke Protestpartei Podemos (Wir können) dürfte laut der CEO-Umfrage mit 10,8 Prozent hingegen auf Anhieb drittstärkste Partei im katalanischen Regionalparlament in Barcelona werden. Zusammen mit dem linken Grünen-Bündnis ICV, mit dem bereits eine Koalition ausgehandelt wurde, könnten sie demnach sogar stärkste Fraktion werden. Die Umfrage ist allerdings unter Vorbehalt zu lesen:  Insgesamt 29,1 Prozent der Befragten gaben gar keine Parteipräferenz an. Podemos spricht sich gegen die Unabhängigkeit Kataloniens, aber für das Recht der Katalanen aus, darüber abstimmen zu dürfen. Bereits bei den Kommunalwahlen im Mai verloren die Nationalisten die strategisch wichtige Mittelmeermetropole Barcelona an das linke Wahlbündnis Barcelona en Comu, an dem sich auch Podemos beteiligt. Seit Ende Mai regiert nun Ada Colau, eine linke Aktivistin der Plattform gegen Zwangsräumung, Spaniens zweitgrößte Stadt.
Sport;'Engländer wechselt von AS Roma zu LA Galaxy. Rom – Der frühere englische Fußball-Internationale Ashley Cole hat seinen Vertrag bei der AS Roma aufgelöst und wechselt zum MLS-Club LA Galaxy. Dort trifft der 35-jährige Linksverteidiger, der dreimal englischer Meister, siebenmal FA-Cup-Sieger und je einmal Champions-League- und Europa-League-Sieger wurde, auf seinen ehemaligen Nationalteam-Kollegen Steven Gerrard. (APA; 20.1.2016)'
Panorama;Staaten, für die viel auf dem Spiel steht, mit Minidelegationen vertreten. Paris – Es ist ein mehrmonatiger Verhandlungsmarathon mit zweiwöchigem Endspurt: Die Verhandlungen für den Weltklimavertrag gehen an die Substanz, auch bei Giza Gaspar-Martins. Der 43-Jährige aus Angola koordiniert bei der Pariser Klimakonferenz eine Ländergruppe von 48 besonders armen Staaten. Das ist eine extreme Herausforderung, sagt Gaspar-Martins. Etwa wenn es darum geht, dreißig gleichzeitig stattfindende Expertentreffen zu besetzen. Für Innehalten ist keine Zeit: Wir haben Mitglieder, deren Überleben auf dem Spiel steht, sagt der Diplomat. Die Gruppe, deren Arbeit Gaspar-Martins in Paris organisiert, heißt im UN-Jargon LDC. Das steht für die am wenigsten entwickelten Länder der Welt (least developed countries). Für die Allianz, der neben Afghanistan und kleinen Inselstaaten vor allem afrikanische Länder angehören, geht es beim Klimawandel um alles: Die Wirkungen des Klimawandels verschlimmern sich in den am wenigsten entwickelten Ländern, einfach weil wir am wenigsten dafür gerüstet sind, sagt der Klima-Diplomat. Staaten, die die UN als LDCs einstuft, haben eine Menge Probleme: Ihre Bevölkerungen sind vergleichsweise schlecht ausgebildet, hinzu kommen Unterernährung und hohe Kindersterblichkeit. Das Pro-Kopf-Einkommen ist niedrig, die Wirtschaft anfällig für Schocks, etwa, weil sie sehr stark von nur einem Produkt oder einer Dienstleistung abhängt, erklärt Gaspar-Martins. Da könne schon ein einziges Wetterereignis fatale Folgen haben: Ein Ereignis von zwei oder drei Stunden kann die Infrastruktur eines Landes auslöschen – die soziale und ökonomische Infrastruktur, die das Leben erhält. Ein ähnliches Fazit zog jüngst auch die Umweltorganisation Germanwatch in ihrem aktuellen Klima-Risiko-Index: Hitzewellen, Überschwemmungen und andere Wetterkatastrophen treffen vor allem arme Entwicklungsländer. Es trifft vor allem diejenigen, die am wenigsten dazu beigetragen haben und die sich am schlechtesten schützen können, bilanzierte Autor Söhnke Kreft. Die armen Länder machen sich deshalb bei den Pariser Verhandlungen für ehrgeizige Klimaziele stark. Wenn die Politik den Empfehlungen der Wissenschafter Gehör schenke, dann müsse die von Treibhausgasen befeuerte Erderwärmung auf maximal 1,5 Grad gegenüber dem vorindustriellen Zeitalter begrenzt werden – genau das ist einer der Knackpunkte der Verhandlungen. Bisher konnte sich die Weltgemeinschaft nur auf ein Ziel von höchstens zwei Grad einigen. Zudem müssten sich die 196 Verhandlungspartner auf ein bindendes Klimaabkommen einigen. Eins der Übel, die den Prozess bisher heimgesucht haben, ist die Frage des Vertrauens in die Zusagen, meint Gaspar-Martins. Da helfe nur die Festlegung, dass gesetzte Ziele auch umgesetzt werden. Schließlich fordert die Gruppe finanzielle Hilfen entwickelter Länder. Doch in all diesen Punkten sind die Gespräche festgefahren. Gleichzeitig drängt die Zeit: Bis Freitag soll der Weltklimavertrag stehen. Wer engagiert für die eigenen Ziele kämpft, macht Abstriche beim Schlaf, das ist bei allen Parteien so auf dem Konferenzgelände in Le Bourget bei Paris. Ich habe Le Bourget an keinem der Tage, die wir hier sind, vor Mitternacht verlassen, sagt Gaspar-Martins. Gegen sechs Uhr kommen wir zurück und alles fängt von vorne an. Dazwischen isst er, ruft die Familie daheim an, tüftelt Verhandlungsstrategien aus – und schläft ein wenig. Für die unterentwickelten Länder ist der Extremsport Klimaverhandlung noch einmal besonders hart. Damit auch arme Länder vertreten sind, bekommen sie Zuschüsse aus einem speziellen Fonds der Vereinten Nationen, in den Spender wie Deutschland freiwillig einzahlen. Wir brauchen alle finanzielle Unterstützung, sagt Gaspar-Martins. Geld gebe es für zwei bis drei Delegierte pro Land. Wenn einer davon sich ums Organisatorische kümmere und ein zweiter politische Gespräche führe, bleibe nur ein Unterhändler übrig, rechnet Gaspar-Martins vor – für ein ganzes Land und mehrere Dutzend Sitzungen pro Tag. Umso wichtiger ist es für arme Staaten, sich zu einer Allianz wie der LDC-Gruppe zusammenzuschließen. Das erfordert Kompromissbereitschaft zwischen Ländern von Afghanistan bis zur Pazifikinsel Tuvalu. Aber die Gruppe kann auch als Verstärker für die Anliegen der Kleinen wirken, erklärt Gaspar-Martins.
Panorama;Stadtoberhaupt empfahl, dass Frauen immer eine gewisse Distanz halten sollten. Köln – Kölns Oberbürgermeisterin Henriette Reker hat mit einer Verhaltensempfehlung an Frauen nach den Übergriffen in der Silvesternacht für Aufregung im Internet gesorgt. Sie antwortete bei einer Pressekonferenz am Dienstag auf die Frage, wie man sich als Frau besser schützen könne, unter anderem: Es ist immer eine Möglichkeit, eine gewisse Distanz zu halten, die weiter als eine Armlänge betrifft. Die Reaktionen – etwa bei Twitter unter dem Hashtag #einearmlaenge – pendelten zwischen Spott und scharfer Kritik. Ein Nutzer des Kurznachrichtendienstes schrieb etwa: Ich könnte platzen! Bekommen Frauen jetzt eine Mitschuld, wenn sie sich nicht an die Verhaltensregeln halten? Ein anderer kommentierte ironisch: Banken sollten vielleicht besser #einearmlaenge Abstand von Bankräubern halten. Vor dem Kölner Hauptbahnhof hatte es in der Silvesternacht massive Übergriffe auf Frauen gegeben. Nach Angaben der Polizei waren sie von Männergruppen umzingelt, bedrängt und ausgeraubt worden. In einem Fall ermittelt die Polizei auch wegen des Verdachts der Vergewaltigung.
Wirtschaft;550.000 Menschen und 65 Millionen Euro Umsatz in den Einkaufstraßen der Stadt erwartet. Wien – Das Christkind wird am kommenden Wochenende für Hochbetrieb in den Einkaufstraßen der Bundeshauptstadt sorgen: Wenn das Wetter nicht kippt, kann sich der Wiener Handel auf ein rekordverdächtiges viertes Adventswochenende und viele Late-Shopper in den Tagen vor Weihnachten einstellen, prophezeite Rainer Trefelik, Obmann der Sparte Handel in der Wirtschaftskammer Wien, am Freitag. Laut einer Makam-Umfrage im Auftrag der Kammer werden am heutigen Freitag und am Samstag 550.000 Wiener in den Shoppingmeilen Geschenke besorgen. Das sind um 10.000 Menschen mehr als vergangenes Wochenende und um 60.000 Menschen mehr als am Vergleichswochenende 2014. Die Umsatzerwartungen im weihnachtsbedingten Einzelhandelsgeschäft werden für Freitag und Samstag mit rund 65 Millionen Euro beziffert, hieß es in einer Aussendung. Insgesamt planen die Wiener heuer 340 Millionen Euro für Geschenke auszugeben. Am heutigen Freitag besorgt der Umfrage zufolge vor allem die Altersgruppe der 15- bis 39-jährigen Wiener Präsente, während die Wiener über 40 Jahre lieber den Samstag für Weihnachtseinkäufe nutzen. Wer den überwiegenden Teil seiner Geschenke erst jetzt kauft, zählt demnach zu den sogenannten Late-Shoppern. Diese Gruppe ist heuer – wider dem jahrelangen Trend – stark gewachsen: Mehr als ein Drittel der Wiener geht erst spät auf Einkaufstour. Wer jetzt in den Einkaufsstraßen unterwegs ist, sucht vor allem Geschenke für den Partner, die Eltern oder Freunde und Bekannte. Für die eigenen Kinder, Enkelkinder oder Tanten, Onkeln und Cousinen haben die meisten Wiener hingegen schon alles beisammen. Eingekauft wird jedoch nicht nur für den Gaben- sondern auch für den Esstisch. Hier lieben es die Hauptstädter klassisch: Bei rund 80 Prozent der Wiener werden am Heiligen Abend Gans, Ente oder Fisch kredenzt.
Sport;Stoke will über Liverpool in erstes Ligacup-Finale seit 1972 – Everton gegen ManCity zweites Halbfinale. Stoke-on-Trent – Stoke City hat nach über 40 Jahren wieder das Finale des englischen Ligacups in Reichweite. 1972 holten die Potters in dem Bewerb ihre bis dato einzige wichtige Trophäe. Im Halbfinal-Hinspiel am Dienstagabend geht es für den Verein von Marko Arnautovic gegen Liverpool. In zweiten Semifinalduell stehen einander am Mittwoch Everton und Manchester City gegenüber. Für Stoke und Liverpool endeten die Spiele am Wochenende unbefriedigend. Auswärts setzte es sowohl für Stoke bei West Bromwich (1:2) als auch für Liverpool bei West Ham (0:2) Niederlagen. Stoke-Trainer Mark Hughes glaubte aber an eine Leistungssteigerung seiner Mannschaft im heimischen Britannia Stadium. Ich habe schon in der Vergangenheit unzählige Male betont, dass wir immer positiv darauf reagiert haben, wenn wir einmal schlecht waren, sagte Hughes nach der schwachen Leistung auf der Klubwebsite. Die Spieler wissen, dass das nicht ihr Bestes war, und ich bin sicher, dass wir gegen Liverpool eine Reaktion darauf sehen werden. Er schießt Tore und zeigt gute Läufe Liverpool wird Ähnliches versuchen. Trainer Jürgen Klopp hat es mit seinem Team bisher nicht geschafft, auch auswärts überzeugend aufzutreten. In den jüngsten fünf Pflichtspielen in der Ferne hat der achtfache Ligacup-Sieger nur einen Sieg geholt. Klopp war nach der Leistung gegen West Ham alles andere als erfreut. Das ist kein Tag, um enttäuscht zu sein. Das ist ein Tag, um verärgert zu sein, betonte der Deutsche nach seiner vierten Pflichtspielniederlage als Liverpool-Trainer. Klopp warnte dezidiert vor Arnautovic. Er kenne den Österreicher aus der deutschen Bundesliga gut. Arnautovic hatte als junger Spieler in Deutschland ein paar Probleme, aber er hat großes Talent. Er schießt Tore und zeigt gute Läufe. Stoke sei ein schwer zu schlagenden Gegner, das hätten auch die Heimsiege über Manchester City und Manchester United bewiesen. Gegen Liverpool verlor Stoke das Heimspiel Anfang August jedoch mit 0:1, Arnautovic war damals wegen einer Oberschenkelverletzung nicht dabei. Die Reds treten in der Premier League als Achter – einen Punkt vor dem Zehnten Stoke – auf der Stelle, guten Auftritten folgt meist ein Rückschlag. Klopp ärgerte in London vor allem das Auftreten: Man kann kein Spiel mit 90 Prozent gewinnen. Das gefällt mir nicht. Gegen Stoke wird Liverpool wohl in erster Linie Vorsicht walten lassen, um dann im Rückspiel an der Anfield Road Ende Jänner alles klarzumachen.
Wirtschaft;Michael Horn muss am Donnerstag dem US-Kongress Rede und Antwort stehen – Berichte über systematische Manipulation auch in Europa. Wolfsburg – Der USA-Chef von Volkswagen, Michael Horn, hat nach eigener Aussage erst wenige Tage vor dem 3. September 2015 erfahren, dass VW-Fahrzeuge in den USA mit einer Software manipuliert wurden. Das sagte der Manager am Donnerstag unter Eid vor Abgeordneten des US-Kongresses in Washington aus. Von abweichenden Emissionstests habe er dagegen schon im Frühjahr 2014 erfahren. Damals habe er aber keinen Grund zu der Annahme gehabt, dass eine solche Betrugssoftware eingesetzt worden sei. Als durch eine Studie im Frühjahr 2014 bekanntgeworden sei, dass VW-Autos auf der Straße mehr Abgase ausstoßen als bei Tests auf dem Prüfstand, hätten ihm Experten im Konzern zugesagt, den Vorfall zu überprüfen. Horn sprach von extrem beunruhigenden Ereignissen. Er habe nie gedacht, dass dergleichen bei VW möglich sei und entschuldigte sich im Namen von VW vor dem Kongress. Mittlerweile wurde bekannt, dass offenbar nicht nur in den USA systematisch manipuliert wurde. Laut Recherchen von Süddeutscher Zeitung, NDR und WDR hat Volkswagen seine Fahrzeuge auch in Europa mit der entsprechenden Software ausgestattet, um die Abgaswerte zu manipulieren. Die Süddeutsche spricht von einem großen Gemeinschaftswerk und geht davon aus, dass die Manipulation ziemlich aufwendig war. Volkswagen soll zudem für Steuerschäden aufkommen, die wegen der Abgasmanipulationen entstanden sein könnten. Das hat Nordrhein-Westfalens Finanzminister Norbert Walter-Borjans laut SZ in einem Brief an Finanzminister Wolfgang Schäuble gefordert. Darin verweise er auf Steuervorteile für Dieselfahrzeuge mit niedrigen Abgaswerten. Wegen der VW-Manipulationen könnten zahlreiche Autos zu gering besteuert worden sein.  Bei Horns Anhörung im US-Kongress werden neben Politikern auch Vertreter der US-Umweltschutzbehörde EPA anwesend sein. Die Menschen in den USA wollten wissen, warum Volkswagen Emissionswerte gefälscht und wer die Entscheidung zu verantworten habe, sagte der Vorsitzende des zuständigen Unterausschusses, Tim Murphy. Das deutsche Umweltbundesamt fordert indessen strengere Überprüfungen von Fahrzeugen, die schon unterwegs sind. Die Kontrolle wurde vernachlässigt, sagte Behördenchefin Maria Krautzberger der Süddeutschen Zeitung vom Donnerstag. Nötig sei eine unabhängige, transparente und gebührenfinanzierte Überwachung der in Betrieb befindlichen Fahrzeuge. Bei Abweichungen müssten die Hersteller mit Strafe zahlen. Durch die VW-Abgasaffäre sei überdeutlich geworden, dass es nicht genüge, Grenzwerte festzulegen, sagte Krautzberger weiter. Denkbar sei, die Vergabe von Plaketten, etwa für Umweltzonen, künftig von der Einhaltung der Emissionsgrenzwerte im Realbetrieb abhängig zu machen. Bisher richtet sich diese allein nach der Betriebserlaubnis der Fahrzeugtypen, die wiederum vom Kraftfahrt-Bundesamt erteilt wird. Am Donnertag wurde bekannt, dass der Entwicklungsvorstand der VW-Tochter Skoda, Frank Welsch, wohl zur Mutter nach Wolfsburg wechseln und die Nachfolge des beurlaubten Entwicklungsvorstands Heinz-Jakob Neußer antreten, berichtete die Zeitschrift auto motor und sport unter Berufung auf VW-Kreise. Die Entscheidung sei bereits gefallen. VW war für einen Kommentar zunächst nicht zu erreichen. Die Entwicklungsvorstände der Marken Audi, Porsche und VW Pkw, Ulrich Hackenberg, Wolfgang Hatz und Heinz-Jakob Neußer, waren nach Bekanntwerden des Skandals suspendiert worden. Die Ermittler gehen der Frage nach, wer damals für welche Entscheidung verantwortlich war.
Web;Grüne fordern europäische Facebook-Polizei. Angesichts der Zunahme ausländerfeindlicher Hass-Kommentare in den sozialen Netzwerken hat der deutsche Justizminister Heiko Maas (SPD) das Online-Netzwerk Facebook und auch Twitter erneut zu einem härteren Durchgreifen aufgefordert. Rechtsextreme Hetze in sozialen Netzwerken zu verbreiten, darf nicht toleriert werden, sagte Maas der Bild-Zeitung vom Dienstag. Was für Facebook gelte, das gelte auch für Twitter. Alle sozialen Netzwerke sollten ein Eigeninteresse daran haben, dumpfen rechten Parolen keine Plattform zu bieten, sagte Maas. Er hatte Facebook zuvor bereits wiederholt aufgefordert, rassistische Beiträge im Netz zu löschen. Hessens Justizministerin Eva Kühne-Hörmann (CDU) warnte die Verbreiter solcher Hass-Kommentare vor rechtlichen Konsequenzen. Wer meint, im Internet seien gewisse Äußerungen weniger strafbar als in der realen Welt, der liegt falsch, sagte sie der Bild-Zeitung. Das Internet sei weder ein rechtsfreier Raum, noch gelten Sonderkonditionen. Zuletzt hatte die wachsende Zahl von Flüchtlingen in Europa zu einer massiven Ausweitung von rechtsextremen Hass- und Hetz-Kommentaren im Internet gesorgt. Die Grünen im Europaparlament forderten eine europäische Facebook-Polizei. Wir brauchen dringend eine eigene Abteilung bei der europäischen Polizeibehörde Europol, die in Zusammenarbeit mit den lokalen Behörden die Foren und sozialen Netzwerke systematisch durchsucht und wirksame Strafverfolgung auch über Grenzen hinweg organisiert, sagte der innen- und justizpolitischer Sprecher der Grünen im EU-Parlament, Jan-Philipp Albrecht, dem Redaktionsnetzwerk Deutschland. Eine solche neuartige Polizeiabteilung könne an das bestehende europäische Anti-Cyberkriminalitätszentrum in Den Haag angegliedert werden. Zugleich forderte er einheitliche Vorgaben für soziale Netzwerke. Wir brauchen dringend EU-weit einheitliche klare Regeln zu der Frage, was auf Plattformen wie Facebook eine Grenzüberschreitung ist und was nicht. Die vielen unterschiedlichen Gesetze machten es Facebook einfach, sich aus der Verantwortung zu stehlen, warnte Albrecht. (APA,
Etat;Mürzzuschlager Bürgermeister kritisiert "einseitige" Reportage – ORF weist Vorwürfe zurück. Wien – Wo die Jobs verschwinden, leiden ganze Regionen. Geschäfte sperren zu, die Jungen wandern ab,  schrieb der ORF in der Ankündigung zur Reportage Am Schauplatz: Die letzten Arbeiter, die am Donnerstag vor 586.000 Zusehern ausgestrahlt wurde. Gegen dieses Bild wehrt sich jetzt der Mürzzuschlager Bürgermeister Karl Rudischer via Aussendung und Offenem Brief –  hier als pdf. Der ORF hingegen weist die Vorwürfe zurück. Der ORF habe ganz bewusst ein düsteres Bild und einen wirtschaftlichen Niedergang der Gemeinde Mürzzuschlag dargestellt – frei nach dem journalistischen Motto: Nur Bad News sind Good News, schreibt Rudischer in einer Aussendung und kritisiert in einem Offenen Brief an die Schauplatz-Redaktion, dass die Sendung dem Image seiner Gemeinde schade. Er schreibt: In dieser Dokumentation haben Redakteure ganz bewusst die wirtschaftliche und stadtpolitische Entwicklung der letzten Jahre ignoriert, um eine sozialromantische These vom Nichtwahrhabenwollen des Niedergangs der Arbeiterschaft in einer Stahlregion aufrecht erhalten zu können. Und weiter: Natürlich, man findet immer und überall Menschen, die einem nach ständig wiederholten Suggestivfragen wie Es ist schwer Arbeit zu finden, überlegen Sie, ob sie wegziehen? Thesen bestätigen. Und ja, für manche am Schauplatz Mürzzuschlag war der Strukturwandel traumatisch. Ich widerspreche aber entschieden und vehement der Grundaussage dieser Sendung. Die ORF-Redakteure hätte nicht einmal ansatzweise versucht, sich in ihrer Recherche der Wahrheit anzunähern. An eine Popularbeschwerde, die gegen den ORF bei der KommAustria eingebracht werden könnte, sei derzeit nicht gedacht, heißt es auf STANDARD-Anfrage. Dafür wären innerhalb einer Frist von sechs Wochen 120 Unterschriften von ORF-Gebührenzahlern notwendig. In einer Stellungnahme an den Mürzzuschlager Bürgermeister und die STANDARD-Redaktion verteidigen Heidi Lackner-Prinz, Sendungsverantwortliche für Am Schauplatz und Peter Resetarits, Verantwortlicher für Am Schauplatz Gericht, die Reportage. Hier finden Sie die Antwort im Wortlaut: Sehr geehrter Herr Bürgermeister! Danke für Ihr Feedback! Wir bedauern, dass Ihnen unsere gestrige Reportage Am Schauplatz – Die letzten Arbeiter nicht gefallen hat. Ihre Unterstellung, wir hätten bewusst, um  eine sozialromantische These aufrechtzuerhalten, ein negatives Bild der Stadt gezeichnet, müssen wir  allerdings entschieden zurückweisen. Sie schreiben von einer attraktiven und liebenswerten Kleinstadt, in der man gut leben kann, und dass man Mürzzuschlag attestiert, dass es sich sehr positiv verändert hat. Dieses Bild hat sich in den Recherchen von Robert Gordon und Julia Kovarik leider nicht bestätigen lassen. Wir haben in den vergangenen Wochen mit vielen Ihrer MitbürgerInnen, darunter anderen Politikern, ArbeitnehmervertreterInnen und vor allem den BewohnerInnen von Mürzzuschlag  gesprochen, und dabei ist ein völlig anderes Bild entstanden. Es ging fast ausschließlich um die Themen: Angst um den Job, Angst, keinen Job zu finden, Angst vor der Zukunft, Abwanderung. Viele der anderen Vorwürfe und Klagen, insbesondere auch  jene,  die gegen Sie erhoben wurden, haben wir, weil sie auch den Rahmen unserer Themenstellung gesprengt hätten, nicht in die Reportage aufgenommen. Wenn Sie einen ganzen Absatz Ihres Schreibens dem innovativen Wirken des Leitbetriebes Böhler Bleche GmbH. widmen  und anklingen lassen, dass dies nicht gewürdigt wurde, so ist darauf hinzuweisen, dass  im Beitrag ausdrücklich erwähnt wurde, dass Mürzzuschlag als Technologie-Hochburg gleich nach Linz gilt. Wir haben bei der Böhler Bleche GmbH.  unter Ausnutzung der uns gebotenen zeitlichen Möglichkeiten gedreht, Arbeiter und einen Arbeitnehmervertreter interviewt und natürlich auch dies in den Beitrag einfließen lassen. Sie als Bürgermeister hatten selbstverständlich auch die Möglichkeit, in Form eines Interviews, Stellung zu nehmen, und konnten Ihre durchaus differenzierte  Sichtweise auf Sendung einbringen. Im Text wurde etwa gesagt: Bürgermeister Rudischer … findet die Vorwürfe nicht gerecht. Mürzzuschlag ist ein hervorragender Industriestandort. Erlauben Sie mir noch, auf Ihren persönlichen Angriff auf Kollegin Julia Kovarik zu replizieren. Sie werfen ihr vor, Suggestivfragen gestellt zu haben. Etwa, es ist schwer, Arbeit zu finden. Sie haben sich verhört. Kollegin Kovariks Frage lautete: Ist es schwer Arbeit zu finden? Und diese Frage muss angesichts unserer Rechercheergebnisse erlaubt sein. Mit freundlichen Grüßen Dr. Peter Resetarits und Heidemarie Lackner-Prinz Redaktion Am Schauplatz (red, 15.1.2016)
International;Die Themen waren Soziales, Integration und Kampf gegen Steuervermeidung. Wien – Der Präsident des Europäischen Parlaments, Martin Schulz, ist Donnerstagabend in Wien mit dem neuen Bundeskanzler Christian Kern (SPÖ) zusammengetroffen. Themen des Gesprächs waren soziale Fragen in Europa, Integration und der Kampf gegen Steuervermeidung, die durch Umschichtung von Gewinnen in andere Länder erzielt wird, teilte eine Sprecherin Kerns mit. Laut dem Kurier (Donnerstag-Ausgabe) wollten Schulz und Kern bei ihrer Unterredung am Ballhausplatz auch die Beziehung zwischen dem EU-Parlament und der Bundesregierung diskutieren sowie die Kooperation auf Ebene der europäischen Sozialdemokratie abstecken. Wie der Kurier weiter schrieb, sei Schulz aber auch mit einer Botschaft nach Wien gekommen: Die Wahl von Alexander Van der Bellen zum neuen Bundespräsidenten zeige, dass man mit klarer pro-europäischer Haltung Wahlen gewinnen kann. Es ist eine Niederlage für Euro-Skeptiker. Das sollte auch andere ermuntern, mit pro-europäischen Argumenten zu werben – auch in der Flüchtlingspolitik – und nicht Populisten und Rechten hinterherzulaufen, so Schulz. Vor dem Treffen mit Kern wollte der EU-Parlamentspräsident als ersten Termin in Wien aus persönlicher Freundschaft zu einem Frühstück mit dem ehemaligen Bundeskanzler Werner Faymann (SPÖ) zusammenkommen.
